,model,title,subtitle,link,price,seller,year,body,mileage,engine,transmission,fuel,BHP,owners,distance
2991,Volvo XC40,Volvo XC40,T4 FWD Inscription Pro Automatic 2.0 5dr,https://www.autotrader.co.uk/car-details/202304015851067,31790,leeds (2 miles),2020,SUV,18209.0,2.0L,Automatic,Petrol,188.0,,2
3832,Volvo XC40,Volvo XC40,"Recharge Ultimate, T5 plug-in hybrid, Electric/Petrol, Dark 1.5 5dr",https://www.autotrader.co.uk/car-details/202305036956929,44590,leeds (2 miles),2022,SUV,3077.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,2
3445,Volvo XC40,Volvo XC40,"T5 Recharge R-Design Pro (Driver Assist, Climate,Power seats) 1.5 5dr",https://www.autotrader.co.uk/car-details/202305107217638,34990,leeds (2 miles),2021,SUV,21744.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,2
3789,Volvo XC40,Volvo XC40 - 2022,"XC40 Recharge R-Design Pro, T5 plug-in hybrid 1.5 5dr",https://www.autotrader.co.uk/car-details/202305117260495,39000,Collect from Leeds (2 miles),2022,SUV,8965.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,2
114,Toyota Corolla,Toyota Corolla,1.8 Vvt-I Hybrid Design 5Dr Cvt,https://www.autotrader.co.uk/car-details/202304296830760,19999,4.7 (419 reviews) leeds (2 miles),2020,Hatchback,41000.0,1.8L,Automatic,Petrol Hybrid,,,2
3777,Volvo XC40,Volvo XC40,"Recharge Plus, T4 plug-in hybrid, Electric/Petrol, Dark (Tints) 1.5 5dr",https://www.autotrader.co.uk/car-details/202305036956922,38390,leeds (2 miles),2022,SUV,4038.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,2
3764,Volvo XC40,Volvo XC40,"B3 (Petrol) Plus Dark MHEV Auto ( Rear Camera, Heated Seats, Google ) 2.0 5dr",https://www.autotrader.co.uk/car-details/202303024804688,33890,leeds (2 miles),2022,SUV,2577.0,2.0L,Automatic,Petrol Hybrid,161.0,,2
3775,Volvo XC40,Volvo XC40,"B3 (Petrol) Plus Dark MHEV Auto ( Rear Camera, Heated Seats, Google ) 2.0 5dr",https://www.autotrader.co.uk/car-details/202303014763793,33890,leeds (2 miles),2022,SUV,1590.0,2.0L,Automatic,Petrol Hybrid,161.0,,2
3772,Volvo XC40,Volvo XC40,"T4 Recharge R-Design (Climate Pack,Park camera,Versatility Pack) 1.5 5dr",https://www.autotrader.co.uk/car-details/202305127302685,35490,leeds (2 miles),2022,SUV,2742.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,2
4135,Volvo XC40,Volvo XC40,"Recharge Ultimate, T5 plug-in hybrid, Electric/Petrol, Dark 1.5 5dr",https://www.autotrader.co.uk/car-details/202305036956940,45590,leeds (2 miles),2023,SUV,782.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,2
3770,Volvo XC40,Volvo XC40 - 2022,"XC40 Recharge R-Design Pro, T5 plug-in hybrid 1.5 5dr",https://www.autotrader.co.uk/car-details/202305117260499,40450,Collect from Leeds (2 miles),2022,SUV,9998.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,2
226,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202302154279195,21000,4.7 (875 reviews) leeds (2 miles),2020,Hatchback,20400.0,1.8L,Automatic,Petrol Hybrid,,,2
1018,Hyundai Ioniq,Hyundai Ioniq,1.6 GDi Hybrid Premium SE 5dr DCT,https://www.autotrader.co.uk/car-details/202303305793052,22490,4.5 (264 reviews) leeds (3 miles),2020,Hatchback,9701.0,1.6L,Automatic,Petrol Hybrid,,,3
800,Toyota Corolla,Toyota Corolla Hatchback,2.0 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202303315825784,26560,4.7 (492 reviews) leeds (3 miles),2022,Hatchback,9395.0,2.0L,Automatic,Petrol Hybrid,,,3
4656,Volkswagen ID.4,Volkswagen Id.4,220kW 4MOTION GTX 77kWh 5dr Auto [125kW Ch] Electric Estate,https://www.autotrader.co.uk/car-details/202304286761939,45990,4.9 (142 reviews) leeds (3 miles),2023,SUV,10.0,,Automatic,Electric,,,3
70,Toyota Corolla,Toyota Corolla,2.0 VVT-i (181bhp) GR Sport Hybrid CVT 5dr,https://www.autotrader.co.uk/car-details/202303185367873,22960,4.7 (492 reviews) leeds (3 miles),2020,Hatchback,23690.0,2.0L,Automatic,Petrol Hybrid,,2.0,3
2225,Kia Niro,KIA Niro,1.6 GDi Hybrid 2 5dr DCT,https://www.autotrader.co.uk/car-details/202303105090497,18660,4.5 (264 reviews) leeds (3 miles),2021,SUV,41486.0,1.6L,Automatic,Petrol Hybrid,,,3
4671,Volkswagen ID.4,Volkswagen Id.4,150kW Family Pro Perform 77kWh 5dr Auto [135kW Ch] Electric Estate,https://www.autotrader.co.uk/car-details/202304286761942,43990,4.9 (142 reviews) leeds (3 miles),2023,SUV,2789.0,,Automatic,Electric,,,3
798,Toyota Corolla,Toyota Corolla Hatchback,1.8 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202303175349654,26960,4.7 (492 reviews) leeds (3 miles),2022,Hatchback,6533.0,1.8L,Automatic,Petrol Hybrid,,,3
1660,Honda Civic,Honda Civic,VTEC EX 1.0 5dr,https://www.autotrader.co.uk/car-details/202305127292499,15900,4.7 (329 reviews) leeds (3 miles),2020,Hatchback,59123.0,1.0L,Manual,Petrol,124.0,2.0,3
587,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202303095073483,21790,4.7 (179 reviews) leeds (3 miles),2021,Hatchback,18152.0,1.8L,Automatic,Petrol Hybrid,,,3
1435,Hyundai Ioniq,Hyundai Ioniq,100kW Premium SE 38kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202208299221206,24991,4.5 (264 reviews) leeds (3 miles),2022,Hatchback,7845.0,,Automatic,Electric,,,3
352,Toyota Corolla,Toyota Corolla,1.8 VVT-h Icon Tech CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305097184565,20990,4.7 (492 reviews) leeds (3 miles),2020,Hatchback,17818.0,1.8L,Automatic,Petrol Hybrid,,,3
4731,Volkswagen ID.5,Volkswagen Id.5,220kW GTX Style 77kWh AWD 5dr Auto Electric Coupe,https://www.autotrader.co.uk/car-details/202303155248397,49990,4.9 (142 reviews) leeds (3 miles),2022,SUV,4978.0,,Automatic,Electric,,,3
572,Toyota Corolla,Toyota Corolla,1.8 VVT-h Icon CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305097179600,19990,4.7 (492 reviews) leeds (3 miles),2021,Hatchback,21695.0,1.8L,Automatic,Petrol Hybrid,,,3
579,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202302094083714,26420,4.7 (179 reviews) leeds (3 miles),2021,Estate,7317.0,1.8L,Automatic,Petrol Hybrid,,,3
1010,Hyundai Ioniq,Hyundai Ioniq,0.0 PREMIUM SE 5d 135 BHP / STUNNING CAR!,https://www.autotrader.co.uk/car-details/202304116167187,18595,5.0 (189 reviews) leeds (3 miles),2020,Hatchback,14564.0,,Automatic,Electric,134.0,,3
149,Toyota Corolla,Toyota Corolla,1.8 VVT-h Icon Tech CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305097184565,20990,4.7 (492 reviews) leeds (3 miles),2020,Hatchback,17818.0,1.8L,Automatic,Petrol Hybrid,,,3
4431,Vauxhall Astra,Vauxhall Astra,1.6 Hybrid GS Line 5dr Auto,https://www.autotrader.co.uk/car-details/202304066044428,28150,4.6 (243 reviews) leeds (3 miles),2022,Hatchback,7466.0,1.6L,Automatic,Petrol Plug-in Hybrid,,,3
997,Hyundai Ioniq,Hyundai Ioniq,1.6 GDi Hybrid SE Connect 5dr DCT,https://www.autotrader.co.uk/car-details/202305127284368,17490,4.5 (264 reviews) leeds (3 miles),2020,Hatchback,50993.0,1.6L,Automatic,Petrol Hybrid,,,3
1418,Hyundai Ioniq,Hyundai Ioniq,100kW Premium 38kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202209229987512,18119,4.5 (264 reviews) leeds (3 miles),2022,Hatchback,12291.0,,Automatic,Electric,,,3
1094,Hyundai Ioniq,Hyundai Ioniq,1.6 GDi Hybrid Premium 5dr DCT,https://www.autotrader.co.uk/car-details/202303305771488,19190,4.5 (264 reviews) leeds (3 miles),2020,Hatchback,26683.0,1.6L,Automatic,Petrol Hybrid,,,3
133,Toyota Corolla,Toyota Corolla,Hatch 1.8 VVT-i (122bhp) Icon Hybrid CVT 5dr,https://www.autotrader.co.uk/car-details/202304186394777,18830,4.7 (492 reviews) leeds (3 miles),2020,Hatchback,37495.0,1.8L,Automatic,Petrol Hybrid,,,3
1263,Hyundai Ioniq,Hyundai Ioniq,Premium Hev S-A 1.6 5dr,https://www.autotrader.co.uk/car-details/202305036964744,18441,4.8 (84 reviews) leeds (3 miles),2021,Hatchback,46030.0,1.6L,Automatic,Petrol Hybrid,,,3
638,Toyota Corolla,Toyota Corolla,Hatch 1.8 VVT-i (122bhp) Icon Hybrid CVT 5dr,https://www.autotrader.co.uk/car-details/202303225512026,21290,4.7 (492 reviews) leeds (3 miles),2021,Hatchback,13972.0,1.8L,Automatic,Petrol Hybrid,,,3
1460,Hyundai Ioniq,Hyundai Ioniq,100kW Premium 38kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202211302153457,24991,4.5 (264 reviews) leeds (3 miles),2022,Hatchback,7854.0,,Automatic,Electric,,,3
4252,Vauxhall Astra,Vauxhall Astra,1.2 Turbo 145 SRi 5dr,https://www.autotrader.co.uk/car-details/202304066021123,13460,4.6 (243 reviews) leeds (3 miles),2020,Hatchback,22481.0,1.2L,Manual,Petrol,,,3
2231,Kia Niro,KIA Niro,1.6 GDi Hybrid 2 5dr DCT,https://www.autotrader.co.uk/car-details/202208239038828,20670,4.7 (179 reviews) leeds (3 miles),2021,SUV,28864.0,1.6L,Automatic,Petrol Hybrid,,,3
1868,Kia Niro,KIA Niro,1.6 GDi Hybrid 2 5dr DCT,https://www.autotrader.co.uk/car-details/202303285717827,18000,4.7 (215 reviews) leeds (4 miles),2020,SUV,44019.0,1.6L,Automatic,Petrol Hybrid,,,4
161,Toyota Corolla,Toyota Corolla,Vvt-i Icon Tech 1.8 5dr,https://www.autotrader.co.uk/car-details/202208299237303,21490,leeds (4 miles),2020,Estate,37000.0,1.8L,Automatic,Petrol Hybrid,,,4
659,Toyota Corolla,Toyota Corolla,1.8 VVT-h Design CVT Euro 6 (s/s) 4dr,https://www.autotrader.co.uk/car-details/202305167428689,18500,leeds (4 miles),2021,Saloon,19000.0,1.8L,Automatic,Petrol Hybrid,,,4
3060,Volvo XC40,Volvo XC40,1.5 T5 Recharge Phev R Design Pro 5Dr Auto,https://www.autotrader.co.uk/car-details/202304076066181,30999,4.6 (489 reviews) leeds (4 miles),2020,SUV,51051.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,4
4225,Vauxhall Astra,Vauxhall Astra,1.5 Turbo D SRi VX Line Nav Hatchback 5dr Diesel Manual Euro 6 (s/s) (122 ps),https://www.autotrader.co.uk/car-details/202304216523439,13795,4.6 (687 reviews) leeds (6 miles),2020,Hatchback,36812.0,1.5L,Manual,Diesel,120.0,2.0,6
282,Toyota Corolla,Toyota Corolla,Toyota Corolla 1.8 VVT-i Hybrid Excel 5dr CVT,https://www.autotrader.co.uk/car-details/202303034842578,22999,4.7 (3391 reviews) Collect from Leeds (6 miles),2020,Hatchback,15769.0,1.8L,Automatic,Petrol Hybrid,,2.0,6
1034,Hyundai Ioniq,Hyundai Ioniq,Hyundai Ioniq 100kW Premium 38kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202212202650866,15999,4.7 (3391 reviews) Collect from Leeds (6 miles),2020,Hatchback,18047.0,,Automatic,Electric,,,6
764,Toyota Corolla,Toyota Corolla,Toyota Corolla Estate 1.8 VVT-i Hybrid Icon Tech 5dr CVT,https://www.autotrader.co.uk/car-details/202302094083223,22799,4.7 (3391 reviews) Collect from Leeds (6 miles),2021,Estate,26618.0,1.8L,Automatic,Petrol Hybrid,,,6
1695,Honda Civic,Honda Civic,Honda Civic 1.5 VTEC Turbo 182 Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202304086087264,20849,4.7 (3391 reviews) Collect from Leeds (6 miles),2020,Hatchback,21063.0,1.5L,Automatic,Petrol,,,6
1770,Honda Civic,Honda Civic,Honda Civic 1.5 VTEC Turbo 182 Sport 5dr,https://www.autotrader.co.uk/car-details/202305057024786,22399,4.7 (3391 reviews) Collect from Leeds (6 miles),2021,Hatchback,8145.0,1.5L,Manual,Petrol,,,6
656,Toyota Corolla,Toyota Corolla,Toyota Corolla Touring 2.0 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202304266677283,27399,4.7 (3391 reviews) Collect from Leeds (6 miles),2021,Estate,14361.0,2.0L,Automatic,Petrol Hybrid,,2.0,6
1671,Honda Civic,Honda Civic,Honda Civic 1.0 VTEC Turbo 126 SR 5dr,https://www.autotrader.co.uk/car-details/202303095052182,16999,4.7 (3391 reviews) Collect from Leeds (6 miles),2020,Hatchback,20773.0,1.0L,Manual,Petrol,,2.0,6
208,Toyota Corolla,Toyota Corolla,Toyota Corolla 1.8 VVT-i Hybrid Excel 5dr CVT,https://www.autotrader.co.uk/car-details/202303034842578,22999,4.7 (3391 reviews) Collect from Leeds (6 miles),2020,Hatchback,15769.0,1.8L,Automatic,Petrol Hybrid,,2.0,6
610,Toyota Corolla,Toyota Corolla,Toyota Corolla 1.8 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202304045938510,22799,4.7 (3391 reviews) Collect from Leeds (6 miles),2021,Hatchback,24579.0,1.8L,Automatic,Petrol Hybrid,,3.0,6
1676,Honda Civic,Honda Civic,Honda Civic 1.5 VTEC Turbo 182 Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202304015847865,21149,4.7 (3391 reviews) Collect from Leeds (6 miles),2020,Hatchback,18140.0,1.5L,Automatic,Petrol,,,6
1028,Hyundai Ioniq,Hyundai Ioniq,1.6 GDi Plug-in Hybrid Premium SE 5dr DCT Hatchback,https://www.autotrader.co.uk/car-details/202304286788221,24500,4.7 (318 reviews) bradford (7 miles),2020,Hatchback,13144.0,1.6L,Automatic,Petrol Plug-in Hybrid,,,7
3778,Volvo XC40,Volvo Xc40,1.5 T5 Recharge PHEV Ultimate Dark 5dr Auto Estate,https://www.autotrader.co.uk/car-details/202305107195153,46344,4.7 (884 reviews) bradford (7 miles),2022,SUV,860.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,7
4578,Volkswagen ID.4,Volkswagen Id.4,109kW Life Pure 52kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202303155259524,32000,2.3 (3 reviews) bradford (7 miles),2022,SUV,3000.0,,Automatic,Electric,148.0,,7
2247,Kia Niro,KIA E-Niro,150kW 3 64kWh 5dr Auto Electric Estate,https://www.autotrader.co.uk/car-details/202303235526219,25000,4.8 (285 reviews) bradford (7 miles),2021,SUV,20368.0,,Automatic,Electric,,,7
4749,Volkswagen ID.5,Volkswagen ID.5,Pro Performance 77kWh Max SUV 5dr Electric Auto (204 ps),https://www.autotrader.co.uk/car-details/202212062311005,42000,2.3 (3 reviews) bradford (7 miles),2022,SUV,7000.0,,Automatic,Electric,201.0,,7
1277,Hyundai Ioniq,Hyundai Ioniq,38.3kWh Premium SE Hatchback 5dr Electric Auto (136 ps) - ADAPTIVE CRUISE,https://www.autotrader.co.uk/car-details/202304236580209,17750,4.8 (3028 reviews) Collect from Bradford (7 miles),2021,Hatchback,22002.0,,Automatic,Electric,,,7
1682,Honda Civic,Honda Civic,1.0 VTEC Turbo SR Hatchback 5dr Petrol Manual Euro 6 (s/s) (126 ps) - REVER,https://www.autotrader.co.uk/car-details/202304055995058,17990,4.8 (3028 reviews) Collect from Bradford (7 miles),2020,Hatchback,4565.0,1.0L,Manual,Petrol,,,7
1291,Hyundai Ioniq,Hyundai Ioniq,38.3kWh Premium Hatchback 5dr Electric Auto (136 ps) - ADAPTIVE CRUISE,https://www.autotrader.co.uk/car-details/202305157390460,17290,4.8 (3028 reviews) Collect from Bradford (7 miles),2021,Hatchback,7161.0,,Automatic,Electric,,,7
2526,Kia Niro,KIA E-Niro,150kW 2 Long Range 64kWh 5dr Auto Electric Estate,https://www.autotrader.co.uk/car-details/202304156303248,26500,4.8 (285 reviews) bradford (7 miles),2022,SUV,14434.0,,Automatic,Electric,,,7
2293,Kia Niro,KIA Niro,64kWh 4+ SUV 5dr Electric Auto (201 bhp) - ADAPTIVE CRUISE - LED HEADLIGHTS,https://www.autotrader.co.uk/car-details/202304126222066,27250,4.8 (3028 reviews) Collect from Bradford (7 miles),2021,SUV,13052.0,,Automatic,Electric,,,7
72,Toyota Corolla,Toyota Corolla,1.8 VVT-h Icon Tech Touring Sports 5dr Petrol Hybrid CVT Euro 6 (s/s) (122,https://www.autotrader.co.uk/car-details/202304276753357,18259,4.8 (23 reviews) bradford (7 miles),2020,Estate,65545.0,1.8L,Automatic,Petrol Hybrid,,,7
1270,Hyundai Ioniq,Hyundai Ioniq,38.3kWh Premium Hatchback 5dr Electric Auto (136 ps) - ADAPTIVE CRUISE,https://www.autotrader.co.uk/car-details/202305026925139,16990,4.8 (3028 reviews) Collect from Bradford (7 miles),2021,Hatchback,10282.0,,Automatic,Electric,,,7
2795,Kia EV6,KIA Ev6,166kW GT Line S 77.4kWh 5dr Auto Electric Estate,https://www.autotrader.co.uk/car-details/202304286761958,46000,4.8 (285 reviews) bradford (7 miles),2021,Hatchback,19564.0,1.0L,Automatic,Electric,,,7
2386,Kia Niro,KIA E-Niro,150kW 4+ 64kWh 5dr Auto Electric Estate,https://www.autotrader.co.uk/car-details/202302254616970,31000,4.8 (285 reviews) bradford (7 miles),2021,SUV,2526.0,,Automatic,Electric,,,7
1269,Hyundai Ioniq,Hyundai Ioniq,38.3kWh Premium SE Hatchback 5dr Electric Auto (136 ps) - ADAPTIVE CRUISE,https://www.autotrader.co.uk/car-details/202304076079815,17990,4.8 (3028 reviews) Collect from Bradford (7 miles),2021,Hatchback,14935.0,,Automatic,Electric,,,7
784,Toyota Corolla,Toyota Corolla Hatchback,1.8 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202304196455230,24495,4.7 (348 reviews) bradford (8 miles),2022,Hatchback,17788.0,1.8L,Automatic,Petrol Hybrid,,,8
3808,Volvo XC40,Volvo XC40,"T5 Recharge Hybrid Ultimate Bright Automatic (Leather, Spare Wheel) 1.5 5dr",https://www.autotrader.co.uk/car-details/202211111592964,44700,4.9 (299 reviews) bradford (8 miles),2022,SUV,5760.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,8
2989,Volvo XC40,Volvo XC40,T5 Hybrid Recharge Inscription Automatic (Winter Pack - BLIS - Keyless) 1.5 5dr,https://www.autotrader.co.uk/car-details/202301143246092,33500,4.9 (299 reviews) bradford (8 miles),2020,SUV,15896.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,8
3762,Volvo XC40,Volvo XC40,T5 Recharge Ultimate Bright Auto (Leather & 20' Alloys) 1.5 5dr,https://www.autotrader.co.uk/car-details/202304045958555,44900,4.9 (299 reviews) bradford (8 miles),2022,SUV,1751.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,8
1505,Hyundai Ioniq 5,Hyundai IONIQ 5,58kWh Premium Hatchback 5dr Electric Auto 170 ps,https://www.autotrader.co.uk/car-details/202301263615225,28990,4.9 (45 reviews) shipley (8 miles),2021,Hatchback,20500.0,,Automatic,Electric,168.0,,8
3745,Volvo XC40,Volvo XC40,B3 Plus Dark Automatic (Rear Camera - BLIS - Keyless Drive) 2.0 5dr,https://www.autotrader.co.uk/car-details/202212142507005,33500,4.9 (299 reviews) bradford (8 miles),2022,SUV,4801.0,2.0L,Automatic,Petrol Hybrid,161.0,,8
130,Toyota Corolla,Toyota Corolla Hatchback,2.0 VVT-i Hybrid Excel 5dr CVT,https://www.autotrader.co.uk/car-details/202303215472968,22995,4.7 (348 reviews) bradford (8 miles),2020,Hatchback,23960.0,2.0L,Automatic,Petrol Hybrid,,,8
3741,Volvo XC40,Volvo XC40,T4 Recharge Plus Dark Auto (BLIS - Rear Camera) 1.5 5dr,https://www.autotrader.co.uk/car-details/202301052980774,37000,4.9 (299 reviews) bradford (8 miles),2022,SUV,6019.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,8
3738,Volvo XC40,Volvo XC40,B3 Core Automatic (Sat Nav - Alloys) 2.0 5dr,https://www.autotrader.co.uk/car-details/202212142507002,30900,4.9 (299 reviews) bradford (8 miles),2022,SUV,6361.0,2.0L,Automatic,Petrol Hybrid,161.0,,8
3735,Volvo XC40,Volvo XC40,B3 (Petrol) Plus Dark Automatic (19' Alloys - Tinted Windows) 2.0 5dr,https://www.autotrader.co.uk/car-details/202301062998611,33800,4.9 (299 reviews) bradford (8 miles),2022,SUV,2901.0,2.0L,Automatic,Petrol Hybrid,161.0,,8
3456,Volvo XC40,Volvo XC40,T5 Recharge R-Design Pro Automatic (lounge - Climate - Premium Sound) 1.5 5dr,https://www.autotrader.co.uk/car-details/202302033905690,39000,4.9 (299 reviews) bradford (8 miles),2021,SUV,5820.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,8
1867,Kia Niro,KIA Niro,1.6 GDi Hybrid 2 5dr DCT,https://www.autotrader.co.uk/car-details/202302214477826,16730,4.5 (114 reviews) batley (8 miles),2020,SUV,49814.0,1.6L,Automatic,Petrol Hybrid,,,8
3491,Volvo XC40,Volvo XC40,B4 AWD (P) Inscription Pro (Sunroof & Versatility Packs) 2.0 5dr,https://www.autotrader.co.uk/car-details/202305057049185,38995,4.9 (299 reviews) bradford (8 miles),2021,SUV,9236.0,2.0L,Automatic,Petrol Hybrid,194.0,,8
3803,Volvo XC40,Volvo XC40,B4 (P) AWD Plus Dark 2.0 5dr,https://www.autotrader.co.uk/car-details/202305127302592,38950,4.9 (299 reviews) bradford (8 miles),2022,SUV,10060.0,2.0L,Automatic,Petrol Hybrid,194.0,,8
3468,Volvo XC40,Volvo XC40,"T3 R-Design Auto (Lounge, Driver Assist & Climate Packs) 1.5 5dr",https://www.autotrader.co.uk/car-details/202305107217556,34895,4.9 (299 reviews) bradford (8 miles),2021,SUV,14440.0,1.5L,Automatic,Petrol,161.0,,8
200,Toyota Corolla,Toyota Corolla Touring Sport,2.0 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202304216530246,21995,4.7 (348 reviews) bradford (8 miles),2020,Estate,45155.0,2.0L,Automatic,Petrol Hybrid,,,8
3146,Volvo XC40,Volvo XC40,"T3 R-Design Pro Auto (Climate, Driver Assist & Versatility Packs) 1.5 5dr",https://www.autotrader.co.uk/car-details/202303285692170,34000,4.9 (299 reviews) bradford (8 miles),2020,SUV,8042.0,1.5L,Automatic,Petrol,161.0,,8
4566,Volkswagen ID.4,Volkswagen ID.4,Pure 52kWh Life SUV 5dr Electric Auto (148 ps),https://www.autotrader.co.uk/car-details/202304206479444,28912,5.0 (3 reviews) menston (8 miles),2022,SUV,18997.0,,Automatic,Electric,146.0,,8
56,Toyota Prius,Toyota Prius,1.8 VVT-h T4 Hatchback 5dr Petrol Hybrid CVT Euro 5 (s/s) (136 ps),https://www.autotrader.co.uk/car-details/202305117271732,7495,bradford (8 miles),,Hatchback,105000.0,1.8L,Automatic,Petrol Hybrid,,,8
4082,Volvo XC40,Volvo XC40,T4 Recharge Plus Dark Auto (BLIS & Rear Camera) 1.5 5dr,https://www.autotrader.co.uk/car-details/202302254632992,41000,4.9 (299 reviews) bradford (8 miles),2023,SUV,2343.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,8
811,Toyota Corolla,Toyota Corolla Hatchback,1.8 VVT-i Hybrid Icon 5dr CVT,https://www.autotrader.co.uk/car-details/202303245588507,22995,4.7 (348 reviews) bradford (8 miles),2022,Hatchback,2418.0,1.8L,Automatic,Petrol Hybrid,,,8
4048,Volvo XC40,Volvo XC40,B4 (P) Ultimate Dark 2.0 5dr,https://www.autotrader.co.uk/car-details/202303235529379,42950,4.9 (299 reviews) bradford (8 miles),2023,SUV,1432.0,2.0L,Automatic,Petrol Hybrid,194.0,,8
4078,Volvo XC40,Volvo XC40,T4 Recharge Plus Dark Auto (BLIS & 360 Camera) 1.5 5dr,https://www.autotrader.co.uk/car-details/202302254632997,41000,4.9 (299 reviews) bradford (8 miles),2023,SUV,3067.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,8
612,Toyota Corolla,Toyota Corolla Hatchback,1.8 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202208128730702,23995,4.7 (348 reviews) bradford (8 miles),2021,Hatchback,10048.0,1.8L,Automatic,Petrol Hybrid,,,8
617,Toyota Corolla,Toyota Corolla Hatchback,1.8 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202303205433122,23995,4.7 (348 reviews) bradford (8 miles),2021,Hatchback,11029.0,1.8L,Automatic,Petrol Hybrid,,,8
4103,Volvo XC40,Volvo XC40,T4 Recharge Plus Dark Auto (Privacy) 1.5 5dr,https://www.autotrader.co.uk/car-details/202302254632998,41000,4.9 (299 reviews) bradford (8 miles),2023,SUV,3851.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,8
629,Toyota Corolla,Toyota Corolla Hatchback,1.8 VVT-i Hybrid Icon Tech 5dr CVT,https://www.autotrader.co.uk/car-details/202303205433124,22995,4.7 (348 reviews) bradford (8 miles),2021,Hatchback,8137.0,1.8L,Automatic,Petrol Hybrid,,,8
4028,Volvo XC40,Volvo XC40,B3 (P) Plus 2.0 5dr,https://www.autotrader.co.uk/car-details/202304015849938,37250,4.9 (299 reviews) bradford (8 miles),2023,SUV,1243.0,2.0L,Automatic,Petrol Hybrid,161.0,,8
675,Toyota Corolla,Toyota Corolla Hatchback,2.0 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202303085037480,27495,4.7 (348 reviews) bradford (8 miles),2021,Hatchback,5987.0,2.0L,Automatic,Petrol Hybrid,,,8
592,Toyota Corolla,Toyota Corolla,1.8 VVT-h Icon CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202210060468206,23500,4.9 (272 reviews) otley (9 miles),2021,Hatchback,1429.0,1.8L,Automatic,Petrol Hybrid,,,9
673,Toyota Corolla,Toyota Corolla,2.0 VVT-h GPF GR SPORT Touring Sports 5dr Petrol Hybrid CVT Euro 6 (s/s) (184 ps),https://www.autotrader.co.uk/car-details/202305137345261,24950,cleckheaton (9 miles),2021,Estate,23000.0,2.0L,Automatic,Petrol Hybrid,,2.0,9
